time,replay_left_torque_filelog,replay_phi_filelog,replay_right_torque_filelog
6.07,2.70012310488018,0,-0.0333058574966921
6.08,2.70790586240957,0,-0.0533576376840301
6.09,2.71495521575766,0,-0.074566793667845
6.1,2.72169530647221,0,-0.0952831362372959
6.11,2.72808654601259,0,-0.114901346796548
6.12,2.73437722165966,0,-0.131376282525152
6.13,2.74076029248968,0,-0.146776342007962
6.14,2.75051423987407,0,-0.159979487921087
6.15,2.76192555206742,0,-0.17020118224286
6.16,2.79014666286879,0,-0.198240006277836
6.17,2.79484294599544,0,-0.203268937067029
6.18,2.60984466455185,0,0.154387298980954
6.19,2.81561028230701,0,-0.213545463635471
6.2,2.84134086881922,0,0.158626535416095
6.21,2.83141496483265,0,-0.242573517605878
6.22,2.71606416176003,0,-0.264687902580641
6.23,2.87608859167731,0,-0.288071446759134
6.24,2.86723228046763,0,-0.314674230007685
6.25,2.88889454999061,0,-0.340471747386585
6.26,2.68711159997326,0,-0.367044526776997
6.27,2.91072397106688,0,-0.394051618982797
6.28,2.75496365434499,0,-0.420263221287408
6.29,2.93494122293172,0,-0.445136403882317
6.3,2.93047708629522,0,-0.471784870222815
6.31,2.9406493459777,0,-0.495779178276109
6.32,2.89708741946782,0,-0.184976549596247
6.33,2.90204247155239,0,-0.528602940152281
6.34,2.78576419949064,0,-0.259357406993639
6.35,2.90724823275648,0,-0.45303558824831
6.36,2.69715422713652,0,-0.213072008809331
6.37,2.67005471442095,0,-0.277456252978291
6.38,2.76797924453306,0,-0.0580644790104656
6.39,2.7467631728102,0,-0.4155933059813
6.4,2.73088491737164,0,-0.198820723701692
6.41,2.70738038122762,0,-0.357085019802458
6.42,2.67195291629991,0,-0.233330604613689
6.43,2.77145436850998,0,-0.312355367022322
6.44,2.55232307576567,0,-0.307422958742524
6.45,2.67070872876384,0,-0.30550050220882
6.46,2.61840825240542,0,-0.128982784748129
6.47,2.52498011589923,0,-0.328783605157376
6.48,2.3991612336445,0,-0.365962228699022
6.49,2.69970557120001,0,-0.374900831862168
6.5,2.57966146588676,0,-0.163638434825979
6.51,2.40768357455623,0,-0.39230888748967
6.52,2.53669752359479,0,-0.390954214273006
6.53,2.24775694083612,0,-0.367604287319709
6.54,2.29851870071992,0,-0.356520796853746
6.55,2.1197664043238,0,-0.335925795025351
6.56,2.0153898582134,0,-0.368806400228196
6.57,1.95612730181163,0,-0.231443061987288
6.58,1.99641347934737,0,-0.371986856028323
6.59,2.07250271481335,0,-0.0493300666310068
6.6,2.17581414285868,0,-0.20140706539156
6.61,1.9860410147109,0,0.0726066528194438
6.62,2.46510142242997,0,-0.151847906706441
6.63,2.25198344805086,0,0.159774411414655
6.64,2.65745472687427,0,-0.10201567237002
6.65,2.61262358532057,0,0.192893328156434
6.66,2.84398035997584,0,-0.0303451370889161
6.67,2.85762066510833,0,-0.131268375964188
6.68,2.68374995304117,0,-0.0192907977197224
6.69,2.77615135696455,0,-0.124483443105779
6.7,2.8641931374322,0,-0.0921005719234792
6.71,2.56276427381824,0,-0.030266312486938
6.72,2.74411859182613,0,0.108858211270049
6.73,2.80524713390011,0,0.18458056940094
6.74,2.6843891820516,0,-0.0877185747270887
6.75,2.61181404550732,0,0.185901793982038
6.76,2.83258086488097,0,-0.251482652146227
6.77,2.64808803335701,0,0.204627598081143
6.78,2.65356409979811,0,-0.0524805936597114
6.79,2.58354393747136,0,0.137186880283142
6.8,2.41456806636588,0,0.184978114180223
6.81,2.78854908225793,0,-0.00401858987938608
6.82,2.84240311245288,0,-0.0150823307174591
6.83,2.58116702247977,0,-0.186460202981319
6.84,2.61136851783391,0,0.0933557900768223
6.85,2.91830432739447,0,0.0546220588031155
6.86,2.72638491853288,0,0.0639191588997588
6.87,2.59030964649166,0,0.080163803331397
6.88,2.87216458495876,0,-0.194046325424409
6.89,2.83483385081581,0,0.110787367830363
6.9,2.81142198484236,0,0.0560181987902599
6.91,2.79155375845395,0,-0.204426834247885
6.92,2.77225717867488,0,0.00787639476302472
6.93,2.74526496723437,0,-0.282328973268809
