signal,time,value,element_index
replay_left_torque_filelog,5.37,2.7522787640011,1
replay_left_torque_filelog,5.38,2.74705249224261,1
replay_left_torque_filelog,5.39,2.74306556511427,1
replay_left_torque_filelog,5.4,2.75179089123929,1
replay_left_torque_filelog,5.41,2.73947655205355,1
replay_left_torque_filelog,5.42,2.51400685328694,1
replay_left_torque_filelog,5.43,2.7451065566334,1
replay_left_torque_filelog,5.44,2.7479319488939,1
replay_left_torque_filelog,5.45,2.75413893555716,1
replay_left_torque_filelog,5.46,2.75947629420508,1
replay_left_torque_filelog,5.47,2.7637349697704,1
replay_left_torque_filelog,5.48,2.76510786091158,1
replay_left_torque_filelog,5.49,2.76519369745722,1
replay_left_torque_filelog,5.5,2.76452333046982,1
replay_left_torque_filelog,5.51,2.76394783955914,1
replay_left_torque_filelog,5.52,2.76459084777829,1
replay_left_torque_filelog,5.53,2.7663761501433,1
replay_left_torque_filelog,5.54,2.76881669734269,1
replay_left_torque_filelog,5.55,2.77219383427041,1
replay_left_torque_filelog,5.56,2.77732442920325,1
replay_left_torque_filelog,5.57,2.78229674062408,1
replay_left_torque_filelog,5.58,2.78869526065445,1
replay_left_torque_filelog,5.59,2.79819523130954,1
replay_left_torque_filelog,5.6,2.80866819182379,1
replay_left_torque_filelog,5.61,2.5578265837726,1
replay_left_torque_filelog,5.62,2.83045271259598,1
replay_left_torque_filelog,5.63,2.84140193346713,1
replay_left_torque_filelog,5.64,2.85277343800706,1
replay_left_torque_filelog,5.65,2.86581313756276,1
replay_left_torque_filelog,5.66,2.88096776521885,1
replay_left_torque_filelog,5.67,2.53616840372513,1
replay_left_torque_filelog,5.68,2.90520412197763,1
replay_left_torque_filelog,5.69,2.8723501384276,1
replay_left_torque_filelog,5.7,2.85326202236535,1
replay_left_torque_filelog,5.71,2.78421168496343,1
replay_left_torque_filelog,5.72,2.84467127900829,1
replay_left_torque_filelog,5.73,2.82955485600799,1
replay_left_torque_filelog,5.74,2.82237217303388,1
replay_left_torque_filelog,5.75,2.82355854380426,1
replay_left_torque_filelog,5.76,2.81356785509846,1
replay_left_torque_filelog,5.77,2.81363826190639,1
replay_left_torque_filelog,5.78,2.81627335188293,1
replay_left_torque_filelog,5.79,2.82680715212918,1
replay_left_torque_filelog,5.8,2.8432160435341,1
replay_left_torque_filelog,5.81,2.86491423918854,1
replay_left_torque_filelog,5.82,2.89244103370021,1
replay_left_torque_filelog,5.83,2.92466046204325,1
replay_left_torque_filelog,5.84,2.9588975523153,1
replay_left_torque_filelog,5.85,3.00757441355,1
replay_left_torque_filelog,5.86,3.00687221996629,1
replay_left_torque_filelog,5.87,2.9275459128843,1
replay_left_torque_filelog,5.88,2.81485089644221,1
replay_left_torque_filelog,5.89,2.84995429232172,1
replay_left_torque_filelog,5.9,2.58003903230499,1
replay_left_torque_filelog,5.91,2.70450692753064,1
replay_left_torque_filelog,5.92,2.93122862961706,1
replay_left_torque_filelog,5.93,2.90495908350159,1
replay_left_torque_filelog,5.94,2.92070413125674,1
replay_left_torque_filelog,5.95,2.91271278476915,1
replay_left_torque_filelog,5.96,2.86187080738909,1
replay_left_torque_filelog,5.97,2.821529419574,1
replay_left_torque_filelog,5.98,2.78984928809771,1
replay_left_torque_filelog,5.99,2.76522983865795,1
replay_left_torque_filelog,6,2.74444256481244,1
replay_left_torque_filelog,6.01,2.7243164654875,1
replay_left_torque_filelog,6.02,2.70686561200265,1
replay_left_torque_filelog,6.03,2.69413966712061,1
replay_left_torque_filelog,6.04,2.68873547415666,1
replay_left_torque_filelog,6.05,2.68893579175957,1
replay_left_torque_filelog,6.06,2.69232498983904,1
replay_left_torque_filelog,6.07,2.70012310488018,1
replay_left_torque_filelog,6.08,2.70790586240957,1
replay_left_torque_filelog,6.09,2.71495521575766,1
replay_left_torque_filelog,6.1,2.72169530647221,1
replay_left_torque_filelog,6.11,2.72808654601259,1
replay_left_torque_filelog,6.12,2.73437722165966,1
replay_left_torque_filelog,6.13,2.74076029248968,1
replay_left_torque_filelog,6.14,2.75051423987407,1
replay_left_torque_filelog,6.15,2.76192555206742,1
replay_left_torque_filelog,6.16,2.79014666286879,1
replay_left_torque_filelog,6.17,2.79484294599544,1
replay_left_torque_filelog,6.18,2.60984466455185,1
replay_left_torque_filelog,6.19,2.81561028230701,1
replay_left_torque_filelog,6.2,2.84134086881922,1
replay_left_torque_filelog,6.21,2.83141496483265,1
replay_left_torque_filelog,6.22,2.71606416176003,1
replay_left_torque_filelog,6.23,2.87608859167731,1
replay_left_torque_filelog,6.24,2.86723228046763,1
replay_left_torque_filelog,6.25,2.88889454999061,1
replay_left_torque_filelog,6.26,2.68711159997326,1
replay_left_torque_filelog,6.27,2.91072397106688,1
replay_left_torque_filelog,6.28,2.75496365434499,1
replay_left_torque_filelog,6.29,2.93494122293172,1
replay_left_torque_filelog,6.3,2.93047708629522,1
replay_left_torque_filelog,6.31,2.9406493459777,1
replay_left_torque_filelog,6.32,2.89708741946782,1
replay_left_torque_filelog,6.33,2.90204247155239,1
replay_left_torque_filelog,6.34,2.78576419949064,1
replay_left_torque_filelog,6.35,2.90724823275648,1
replay_left_torque_filelog,6.36,2.69715422713652,1
replay_left_torque_filelog,6.37,2.67005471442095,1
replay_left_torque_filelog,6.38,2.76797924453306,1
replay_left_torque_filelog,6.39,2.7467631728102,1
replay_left_torque_filelog,6.4,2.73088491737164,1
replay_left_torque_filelog,6.41,2.70738038122762,1
replay_left_torque_filelog,6.42,2.67195291629991,1
replay_left_torque_filelog,6.43,2.77145436850998,1
replay_left_torque_filelog,6.44,2.55232307576567,1
replay_left_torque_filelog,6.45,2.67070872876384,1
replay_left_torque_filelog,6.46,2.61840825240542,1
replay_left_torque_filelog,6.47,2.52498011589923,1
replay_left_torque_filelog,6.48,2.3991612336445,1
replay_left_torque_filelog,6.49,2.69970557120001,1
replay_left_torque_filelog,6.5,2.57966146588676,1
replay_left_torque_filelog,6.51,2.40768357455623,1
replay_left_torque_filelog,6.52,2.53669752359479,1
replay_left_torque_filelog,6.53,2.24775694083612,1
replay_left_torque_filelog,6.54,2.29851870071992,1
replay_left_torque_filelog,6.55,2.1197664043238,1
replay_left_torque_filelog,6.56,2.0153898582134,1
replay_left_torque_filelog,6.57,1.95612730181163,1
replay_left_torque_filelog,6.58,1.99641347934737,1
replay_left_torque_filelog,6.59,2.07250271481335,1
replay_left_torque_filelog,6.6,2.17581414285868,1
replay_left_torque_filelog,6.61,1.9860410147109,1
replay_left_torque_filelog,6.62,2.46510142242997,1
replay_left_torque_filelog,6.63,2.25198344805086,1
replay_left_torque_filelog,6.64,2.65745472687427,1
replay_left_torque_filelog,6.65,2.61262358532057,1
replay_left_torque_filelog,6.66,2.84398035997584,1
replay_left_torque_filelog,6.67,2.85762066510833,1
replay_left_torque_filelog,6.68,2.68374995304117,1
replay_left_torque_filelog,6.69,2.77615135696455,1
replay_left_torque_filelog,6.7,2.8641931374322,1
replay_left_torque_filelog,6.71,2.56276427381824,1
replay_left_torque_filelog,6.72,2.74411859182613,1
replay_left_torque_filelog,6.73,2.80524713390011,1
replay_left_torque_filelog,6.74,2.6843891820516,1
replay_left_torque_filelog,6.75,2.61181404550732,1
replay_left_torque_filelog,6.76,2.83258086488097,1
replay_left_torque_filelog,6.77,2.64808803335701,1
replay_left_torque_filelog,6.78,2.65356409979811,1
replay_left_torque_filelog,6.79,2.58354393747136,1
replay_left_torque_filelog,6.8,2.41456806636588,1
replay_left_torque_filelog,6.81,2.78854908225793,1
replay_left_torque_filelog,6.82,2.84240311245288,1
replay_left_torque_filelog,6.83,2.58116702247977,1
replay_left_torque_filelog,6.84,2.61136851783391,1
replay_left_torque_filelog,6.85,2.91830432739447,1
replay_left_torque_filelog,6.86,2.72638491853288,1
replay_left_torque_filelog,6.87,2.59030964649166,1
replay_left_torque_filelog,6.88,2.87216458495876,1
replay_left_torque_filelog,6.89,2.83483385081581,1
replay_left_torque_filelog,6.9,2.81142198484236,1
replay_left_torque_filelog,6.91,2.79155375845395,1
replay_left_torque_filelog,6.92,2.77225717867488,1
replay_left_torque_filelog,6.93,2.74526496723437,1
replay_phi_filelog,0,0,2
replay_phi_filelog,0.01,0,2
replay_phi_filelog,0.02,0,2
replay_phi_filelog,0.03,0,2
replay_phi_filelog,0.04,0,2
replay_phi_filelog,0.05,0,2
replay_phi_filelog,0.06,0,2
replay_phi_filelog,0.07,0,2
replay_phi_filelog,0.08,0,2
replay_phi_filelog,0.09,0,2
replay_phi_filelog,0.1,0,2
replay_phi_filelog,0.11,0,2
replay_phi_filelog,0.12,0,2
replay_phi_filelog,0.13,0,2
replay_phi_filelog,0.14,0,2
replay_phi_filelog,0.15,0,2
replay_phi_filelog,0.16,0,2
replay_phi_filelog,0.17,0,2
replay_phi_filelog,0.18,0,2
replay_phi_filelog,0.19,0,2
replay_phi_filelog,0.2,0,2
replay_phi_filelog,0.21,0,2
replay_phi_filelog,0.22,0,2
replay_phi_filelog,0.23,0,2
replay_phi_filelog,0.24,0,2
replay_phi_filelog,0.25,0,2
replay_phi_filelog,0.26,0,2
replay_phi_filelog,0.27,0,2
replay_phi_filelog,0.28,0,2
replay_phi_filelog,0.29,0,2
replay_phi_filelog,0.3,0,2
replay_phi_filelog,0.31,0,2
replay_phi_filelog,0.32,0,2
replay_phi_filelog,0.33,0,2
replay_phi_filelog,0.34,0,2
replay_phi_filelog,0.35,0,2
replay_phi_filelog,0.36,0,2
replay_phi_filelog,0.37,0,2
replay_phi_filelog,0.38,0,2
replay_phi_filelog,0.39,0,2
replay_phi_filelog,0.4,0,2
replay_phi_filelog,0.41,0,2
replay_phi_filelog,0.42,0,2
replay_phi_filelog,0.43,0,2
replay_phi_filelog,0.44,0,2
replay_phi_filelog,0.45,0,2
replay_phi_filelog,0.46,0,2
replay_phi_filelog,0.47,0,2
replay_phi_filelog,0.48,0,2
replay_phi_filelog,0.49,0,2
replay_phi_filelog,0.5,0,2
replay_phi_filelog,0.51,0,2
replay_phi_filelog,0.52,0,2
replay_phi_filelog,0.53,0,2
replay_phi_filelog,0.54,0,2
replay_phi_filelog,0.55,0,2
replay_phi_filelog,0.56,0,2
replay_phi_filelog,0.57,0,2
replay_phi_filelog,0.58,0,2
replay_phi_filelog,0.59,0,2
replay_phi_filelog,0.6,0,2
replay_phi_filelog,0.61,0,2
replay_phi_filelog,0.62,0,2
replay_phi_filelog,0.63,0,2
replay_phi_filelog,0.64,0,2
replay_phi_filelog,0.65,0,2
replay_phi_filelog,0.66,0,2
replay_phi_filelog,0.67,0,2
replay_phi_filelog,0.68,0,2
replay_phi_filelog,0.69,0,2
replay_phi_filelog,0.7,0,2
replay_phi_filelog,0.71,0,2
replay_phi_filelog,0.72,0,2
replay_phi_filelog,0.73,0,2
replay_phi_filelog,0.74,0,2
replay_phi_filelog,0.75,0,2
replay_phi_filelog,0.76,0,2
replay_phi_filelog,0.77,0,2
replay_phi_filelog,0.78,0,2
replay_phi_filelog,0.79,0,2
replay_phi_filelog,0.8,0,2
replay_phi_filelog,0.81,0,2
replay_phi_filelog,0.82,0,2
replay_phi_filelog,0.83,0,2
replay_phi_filelog,0.84,0,2
replay_phi_filelog,0.85,0,2
replay_phi_filelog,0.86,0,2
replay_phi_filelog,0.87,0,2
replay_phi_filelog,0.88,0,2
replay_phi_filelog,0.89,0,2
replay_phi_filelog,0.9,0,2
replay_phi_filelog,0.91,0,2
replay_phi_filelog,0.92,0,2
replay_phi_filelog,0.93,0,2
replay_phi_filelog,0.94,0,2
replay_phi_filelog,0.95,0,2
replay_phi_filelog,0.96,0,2
replay_phi_filelog,0.97,0,2
replay_phi_filelog,0.98,0,2
replay_phi_filelog,0.99,0,2
replay_phi_filelog,1,0,2
replay_phi_filelog,1.01,0,2
replay_phi_filelog,1.02,0,2
replay_phi_filelog,1.03,0,2
replay_phi_filelog,1.04,0,2
replay_phi_filelog,1.05,0,2
replay_phi_filelog,1.06,0,2
replay_phi_filelog,1.07,0,2
replay_phi_filelog,1.08,0,2
replay_phi_filelog,1.09,0,2
replay_phi_filelog,1.1,0,2
replay_phi_filelog,1.11,0,2
replay_phi_filelog,1.12,0,2
replay_phi_filelog,1.13,0,2
replay_phi_filelog,1.14,0,2
replay_phi_filelog,1.15,0,2
replay_phi_filelog,1.16,0,2
replay_phi_filelog,1.17,0,2
replay_phi_filelog,1.18,0,2
replay_phi_filelog,1.19,0,2
replay_phi_filelog,1.2,0,2
replay_phi_filelog,1.21,0,2
replay_phi_filelog,1.22,0,2
replay_phi_filelog,1.23,0,2
replay_phi_filelog,1.24,0,2
replay_phi_filelog,1.25,0,2
replay_phi_filelog,1.26,0,2
replay_phi_filelog,1.27,0,2
replay_phi_filelog,1.28,0,2
replay_phi_filelog,1.29,0,2
replay_phi_filelog,1.3,0,2
replay_phi_filelog,1.31,0,2
replay_phi_filelog,1.32,0,2
replay_phi_filelog,1.33,0,2
replay_phi_filelog,1.34,0,2
replay_phi_filelog,1.35,0,2
replay_phi_filelog,1.36,0,2
replay_phi_filelog,1.37,0,2
replay_phi_filelog,1.38,0,2
replay_phi_filelog,1.39,0,2
replay_phi_filelog,1.4,0,2
replay_phi_filelog,1.41,0,2
replay_phi_filelog,1.42,0,2
replay_phi_filelog,1.43,0,2
replay_phi_filelog,1.44,0,2
replay_phi_filelog,1.45,0,2
replay_phi_filelog,1.46,0,2
replay_phi_filelog,1.47,0,2
replay_phi_filelog,1.48,0,2
replay_phi_filelog,1.49,0,2
replay_phi_filelog,1.5,0,2
replay_phi_filelog,1.51,0,2
replay_phi_filelog,1.52,0,2
replay_phi_filelog,1.53,0,2
replay_phi_filelog,1.54,0,2
replay_phi_filelog,1.55,0,2
replay_phi_filelog,1.56,0,2
replay_phi_filelog,1.57,0,2
replay_phi_filelog,1.58,0,2
replay_phi_filelog,1.59,0,2
replay_phi_filelog,1.6,0,2
replay_phi_filelog,1.61,0,2
replay_phi_filelog,1.62,0,2
replay_phi_filelog,1.63,0,2
replay_phi_filelog,1.64,0,2
replay_phi_filelog,1.65,0,2
replay_phi_filelog,1.66,0,2
replay_phi_filelog,1.67,0,2
replay_phi_filelog,1.68,0,2
replay_phi_filelog,1.69,0,2
replay_phi_filelog,1.7,0,2
replay_phi_filelog,1.71,0,2
replay_phi_filelog,1.72,0,2
replay_phi_filelog,1.73,0,2
replay_phi_filelog,1.74,0,2
replay_phi_filelog,1.75,0,2
replay_phi_filelog,1.76,0,2
replay_phi_filelog,1.77,0,2
replay_phi_filelog,1.78,0,2
replay_phi_filelog,1.79,0,2
replay_phi_filelog,1.8,0,2
replay_phi_filelog,1.81,0,2
replay_phi_filelog,1.82,0,2
replay_phi_filelog,1.83,0,2
replay_phi_filelog,1.84,0,2
replay_phi_filelog,1.85,0,2
replay_phi_filelog,1.86,0,2
replay_phi_filelog,1.87,0,2
replay_phi_filelog,1.88,0,2
replay_phi_filelog,1.89,0,2
replay_phi_filelog,1.9,0,2
replay_phi_filelog,1.91,0,2
replay_phi_filelog,1.92,0,2
replay_phi_filelog,1.93,0,2
replay_phi_filelog,1.94,0,2
replay_phi_filelog,1.95,0,2
replay_phi_filelog,1.96,0,2
replay_phi_filelog,1.97,0,2
replay_phi_filelog,1.98,0,2
replay_phi_filelog,1.99,0,2
replay_phi_filelog,2,0,2
replay_phi_filelog,2.01,0,2
replay_phi_filelog,2.02,0,2
replay_phi_filelog,2.03,0,2
replay_phi_filelog,2.04,0,2
replay_phi_filelog,2.05,0,2
replay_phi_filelog,2.06,0,2
replay_phi_filelog,2.07,0,2
replay_phi_filelog,2.08,0,2
replay_phi_filelog,2.09,0,2
replay_phi_filelog,2.1,0,2
replay_phi_filelog,2.11,0,2
replay_phi_filelog,2.12,0,2
replay_phi_filelog,2.13,0,2
replay_phi_filelog,2.14,0,2
replay_phi_filelog,2.15,0,2
replay_phi_filelog,2.16,0,2
replay_phi_filelog,2.17,0,2
replay_phi_filelog,2.18,0,2
replay_phi_filelog,2.19,0,2
replay_phi_filelog,2.2,0,2
replay_phi_filelog,2.21,0,2
replay_phi_filelog,2.22,0,2
replay_phi_filelog,2.23,0,2
replay_phi_filelog,2.24,0,2
replay_phi_filelog,2.25,0,2
replay_phi_filelog,2.26,0,2
replay_phi_filelog,2.27,0,2
replay_phi_filelog,2.28,0,2
replay_phi_filelog,2.29,0,2
replay_phi_filelog,2.3,0,2
replay_phi_filelog,2.31,0,2
replay_phi_filelog,2.32,0,2
replay_phi_filelog,2.33,0,2
replay_phi_filelog,2.34,0,2
replay_phi_filelog,2.35,0,2
replay_phi_filelog,2.36,0,2
replay_phi_filelog,2.37,0,2
replay_phi_filelog,2.38,0,2
replay_phi_filelog,2.39,0,2
replay_phi_filelog,2.4,0,2
replay_phi_filelog,2.41,0,2
replay_phi_filelog,2.42,0,2
replay_phi_filelog,2.43,0,2
replay_phi_filelog,2.44,0,2
replay_phi_filelog,2.45,0,2
replay_phi_filelog,2.46,0,2
replay_phi_filelog,2.47,0,2
replay_phi_filelog,2.48,0,2
replay_phi_filelog,2.49,0,2
replay_phi_filelog,2.5,0,2
replay_phi_filelog,2.51,0,2
replay_phi_filelog,2.52,0,2
replay_phi_filelog,2.53,0,2
replay_phi_filelog,2.54,0,2
replay_phi_filelog,2.55,0,2
replay_phi_filelog,2.56,0,2
replay_phi_filelog,2.57,0,2
replay_phi_filelog,2.58,0,2
replay_phi_filelog,2.59,0,2
replay_phi_filelog,2.6,0,2
replay_phi_filelog,2.61,0,2
replay_phi_filelog,2.62,0,2
replay_phi_filelog,2.63,0,2
replay_phi_filelog,2.64,0,2
replay_phi_filelog,2.65,0,2
replay_phi_filelog,2.66,0,2
replay_phi_filelog,2.67,0,2
replay_phi_filelog,2.68,0,2
replay_phi_filelog,2.69,0,2
replay_phi_filelog,2.7,0,2
replay_phi_filelog,2.71,0,2
replay_phi_filelog,2.72,0,2
replay_phi_filelog,2.73,0,2
replay_phi_filelog,2.74,0,2
replay_phi_filelog,2.75,0,2
replay_phi_filelog,2.76,0,2
replay_phi_filelog,2.77,0,2
replay_phi_filelog,2.78,0,2
replay_phi_filelog,2.79,0,2
replay_phi_filelog,2.8,0,2
replay_phi_filelog,2.81,0,2
replay_phi_filelog,2.82,0,2
replay_phi_filelog,2.83,0,2
replay_phi_filelog,2.84,0,2
replay_phi_filelog,2.85,0,2
replay_phi_filelog,2.86,0,2
replay_phi_filelog,2.87,0,2
replay_phi_filelog,2.88,0,2
replay_phi_filelog,2.89,0,2
replay_phi_filelog,2.9,0,2
replay_phi_filelog,2.91,0,2
replay_phi_filelog,2.92,0,2
replay_phi_filelog,2.93,0,2
replay_phi_filelog,2.94,0,2
replay_phi_filelog,2.95,0,2
replay_phi_filelog,2.96,0,2
replay_phi_filelog,2.97,0,2
replay_phi_filelog,2.98,0,2
replay_phi_filelog,2.99,0,2
replay_phi_filelog,3,0,2
replay_phi_filelog,3.01,0,2
replay_phi_filelog,3.02,0,2
replay_phi_filelog,3.03,0,2
replay_phi_filelog,3.04,0,2
replay_phi_filelog,3.05,0,2
replay_phi_filelog,3.06,0,2
replay_phi_filelog,3.07,0,2
replay_phi_filelog,3.08,0,2
replay_phi_filelog,3.09,0,2
replay_phi_filelog,3.1,0,2
replay_phi_filelog,3.11,0,2
replay_phi_filelog,3.12,0,2
replay_phi_filelog,3.13,0,2
replay_phi_filelog,3.14,0,2
replay_phi_filelog,3.15,0,2
replay_phi_filelog,3.16,0,2
replay_phi_filelog,3.17,0,2
replay_phi_filelog,3.18,0,2
replay_phi_filelog,3.19,0,2
replay_phi_filelog,3.2,0,2
replay_phi_filelog,3.21,0,2
replay_phi_filelog,3.22,0,2
replay_phi_filelog,3.23,0,2
replay_phi_filelog,3.24,0,2
replay_phi_filelog,3.25,0,2
replay_phi_filelog,3.26,0,2
replay_phi_filelog,3.27,0,2
replay_phi_filelog,3.28,0,2
replay_phi_filelog,3.29,0,2
replay_phi_filelog,3.3,0,2
replay_phi_filelog,3.31,0,2
replay_phi_filelog,3.32,0,2
replay_phi_filelog,3.33,0,2
replay_phi_filelog,3.34,0,2
replay_phi_filelog,3.35,0,2
replay_phi_filelog,3.36,0,2
replay_phi_filelog,3.37,0,2
replay_phi_filelog,3.38,0,2
replay_phi_filelog,3.39,0,2
replay_phi_filelog,3.4,0,2
replay_phi_filelog,3.41,0,2
replay_phi_filelog,3.42,0,2
replay_phi_filelog,3.43,0,2
replay_phi_filelog,3.44,0,2
replay_phi_filelog,3.45,0,2
replay_phi_filelog,3.46,0,2
replay_phi_filelog,3.47,0,2
replay_phi_filelog,3.48,0,2
replay_phi_filelog,3.49,0,2
replay_phi_filelog,3.5,0,2
replay_phi_filelog,3.51,0,2
replay_phi_filelog,3.52,0,2
replay_phi_filelog,3.53,0,2
replay_phi_filelog,3.54,0,2
replay_phi_filelog,3.55,0,2
replay_phi_filelog,3.56,0,2
replay_phi_filelog,3.57,0,2
replay_phi_filelog,3.58,0,2
replay_phi_filelog,3.59,0,2
replay_phi_filelog,3.6,0,2
replay_phi_filelog,3.61,0,2
replay_phi_filelog,3.62,0,2
replay_phi_filelog,3.63,0,2
replay_phi_filelog,3.64,0,2
replay_phi_filelog,3.65,0,2
replay_phi_filelog,3.66,0,2
replay_phi_filelog,3.67,0,2
replay_phi_filelog,3.68,0,2
replay_phi_filelog,3.69,0,2
replay_phi_filelog,3.7,0,2
replay_phi_filelog,3.71,0,2
replay_phi_filelog,3.72,0,2
replay_phi_filelog,3.73,0,2
replay_phi_filelog,3.74,0,2
replay_phi_filelog,3.75,0,2
replay_phi_filelog,3.76,0,2
replay_phi_filelog,3.77,0,2
replay_phi_filelog,3.78,0,2
replay_phi_filelog,3.79,0,2
replay_phi_filelog,3.8,0,2
replay_phi_filelog,3.81,0,2
replay_phi_filelog,3.82,0,2
replay_phi_filelog,3.83,0,2
replay_phi_filelog,3.84,0,2
replay_phi_filelog,3.85,0,2
replay_phi_filelog,3.86,0,2
replay_phi_filelog,3.87,0,2
replay_phi_filelog,3.88,0,2
replay_phi_filelog,3.89,0,2
replay_phi_filelog,3.9,0,2
replay_phi_filelog,3.91,0,2
replay_phi_filelog,3.92,0,2
replay_phi_filelog,3.93,0,2
replay_phi_filelog,3.94,0,2
replay_phi_filelog,3.95,0,2
replay_phi_filelog,3.96,0,2
replay_phi_filelog,3.97,0,2
replay_phi_filelog,3.98,0,2
replay_phi_filelog,3.99,0,2
replay_phi_filelog,4,0,2
replay_phi_filelog,4.01,0,2
replay_phi_filelog,4.02,0,2
replay_phi_filelog,4.03,0,2
replay_phi_filelog,4.04,0,2
replay_phi_filelog,4.05,0,2
replay_phi_filelog,4.06,0,2
replay_phi_filelog,4.07,0,2
replay_phi_filelog,4.08,0,2
replay_phi_filelog,4.09,0,2
replay_phi_filelog,4.1,0,2
replay_phi_filelog,4.11,0,2
replay_phi_filelog,4.12,0,2
replay_phi_filelog,4.13,0,2
replay_phi_filelog,4.14,0,2
replay_phi_filelog,4.15,0,2
replay_phi_filelog,4.16,0,2
replay_phi_filelog,4.17,0,2
replay_phi_filelog,4.18,0,2
replay_phi_filelog,4.19,0,2
replay_phi_filelog,4.2,0,2
replay_phi_filelog,4.21,0,2
replay_phi_filelog,4.22,0,2
replay_phi_filelog,4.23,0,2
replay_phi_filelog,4.24,0,2
replay_phi_filelog,4.25,0,2
replay_phi_filelog,4.26,0,2
replay_phi_filelog,4.27,0,2
replay_phi_filelog,4.28,0,2
replay_phi_filelog,4.29,0,2
replay_phi_filelog,4.3,0,2
replay_phi_filelog,4.31,0,2
replay_phi_filelog,4.32,0,2
replay_phi_filelog,4.33,0,2
replay_phi_filelog,4.34,0,2
replay_phi_filelog,4.35,0,2
replay_phi_filelog,4.36,0,2
replay_phi_filelog,4.37,0,2
replay_phi_filelog,4.38,0,2
replay_phi_filelog,4.39,0,2
replay_phi_filelog,4.4,0,2
replay_phi_filelog,4.41,0,2
replay_phi_filelog,4.42,0,2
replay_phi_filelog,4.43,0,2
replay_phi_filelog,4.44,0,2
replay_phi_filelog,4.45,0,2
replay_phi_filelog,4.46,0,2
replay_phi_filelog,4.47,0,2
replay_phi_filelog,4.48,0,2
replay_phi_filelog,4.49,0,2
replay_phi_filelog,4.5,0,2
replay_phi_filelog,4.51,0,2
replay_phi_filelog,4.52,0,2
replay_phi_filelog,4.53,0,2
replay_phi_filelog,4.54,0,2
replay_phi_filelog,4.55,0,2
replay_phi_filelog,4.56,0,2
replay_phi_filelog,4.57,0,2
replay_phi_filelog,4.58,0,2
replay_phi_filelog,4.59,0,2
replay_phi_filelog,4.6,0,2
replay_phi_filelog,4.61,0,2
replay_phi_filelog,4.62,0,2
replay_phi_filelog,4.63,0,2
replay_phi_filelog,4.64,0,2
replay_phi_filelog,4.65,0,2
replay_phi_filelog,4.66,0,2
replay_phi_filelog,4.67,0,2
replay_phi_filelog,4.68,0,2
replay_phi_filelog,4.69,0,2
replay_phi_filelog,4.7,0,2
replay_phi_filelog,4.71,0,2
replay_phi_filelog,4.72,0,2
replay_phi_filelog,4.73,0,2
replay_phi_filelog,4.74,0,2
replay_phi_filelog,4.75,0,2
replay_phi_filelog,4.76,0,2
replay_phi_filelog,4.77,0,2
replay_phi_filelog,4.78,0,2
replay_phi_filelog,4.79,0,2
replay_phi_filelog,4.8,0,2
replay_phi_filelog,4.81,0,2
replay_phi_filelog,4.82,0,2
replay_phi_filelog,4.83,0,2
replay_phi_filelog,4.84,0,2
replay_phi_filelog,4.85,0,2
replay_phi_filelog,4.86,0,2
replay_phi_filelog,4.87,0,2
replay_phi_filelog,4.88,0,2
replay_phi_filelog,4.89,0,2
replay_phi_filelog,4.9,0,2
replay_phi_filelog,4.91,0,2
replay_phi_filelog,4.92,0,2
replay_phi_filelog,4.93,0,2
replay_phi_filelog,4.94,0,2
replay_phi_filelog,4.95,0,2
replay_phi_filelog,4.96,0,2
replay_phi_filelog,4.97,0,2
replay_phi_filelog,4.98,0,2
replay_phi_filelog,4.99,0,2
replay_phi_filelog,5,0,2
replay_phi_filelog,5.01,0,2
replay_phi_filelog,5.02,0,2
replay_phi_filelog,5.03,0,2
replay_phi_filelog,5.04,0,2
replay_phi_filelog,5.05,0,2
replay_phi_filelog,5.06,0,2
replay_phi_filelog,5.07,0,2
replay_phi_filelog,5.08,0,2
replay_phi_filelog,5.09,0,2
replay_phi_filelog,5.1,0,2
replay_phi_filelog,5.11,0,2
replay_phi_filelog,5.12,0,2
replay_phi_filelog,5.13,0,2
replay_phi_filelog,5.14,0,2
replay_phi_filelog,5.15,0,2
replay_phi_filelog,5.16,0,2
replay_phi_filelog,5.17,0,2
replay_phi_filelog,5.18,0,2
replay_phi_filelog,5.19,0,2
replay_phi_filelog,5.2,0,2
replay_phi_filelog,5.21,0,2
replay_phi_filelog,5.22,0,2
replay_phi_filelog,5.23,0,2
replay_phi_filelog,5.24,0,2
replay_phi_filelog,5.25,0,2
replay_phi_filelog,5.26,0,2
replay_phi_filelog,5.27,0,2
replay_phi_filelog,5.28,0,2
replay_phi_filelog,5.29,0,2
replay_phi_filelog,5.3,0,2
replay_phi_filelog,5.31,0,2
replay_phi_filelog,5.32,0,2
replay_phi_filelog,5.33,0,2
replay_phi_filelog,5.34,0,2
replay_phi_filelog,5.35,0,2
replay_phi_filelog,5.36,0,2
replay_phi_filelog,5.37,0,2
replay_phi_filelog,5.38,0,2
replay_phi_filelog,5.39,0,2
replay_phi_filelog,5.4,0,2
replay_phi_filelog,5.41,0,2
replay_phi_filelog,5.42,0,2
replay_phi_filelog,5.43,0,2
replay_phi_filelog,5.44,0,2
replay_phi_filelog,5.45,0,2
replay_phi_filelog,5.46,0,2
replay_phi_filelog,5.47,0,2
replay_phi_filelog,5.48,0,2
replay_phi_filelog,5.49,0,2
replay_phi_filelog,5.5,0,2
