time,BusIn_1_LeftShoulderMotorActuralPosition,BusIn_1_LeftShoulderMotorActuralVelocity,BusIn_1_LeftShoulderMotorActuralTorque,BusIn_1_LeftShoulderMotorDCLinkCircuitVoltage,BusIn_1_RightShoulderMotorActuralPosition,BusIn_1_RightShoulderMotorActuralVelocity,BusIn_1_RightShoulderMotorActuralTorque,BusIn_1_RightShoulderMotorDCLinkCircuitVoltage,BusIn_1_LeftHipMotorActuralPosition,BusIn_1_LeftHipMotorActuralVelocity,BusIn_1_LeftHipMotorActuralTorque,BusIn_1_LeftHipMotorDCLinkCircuitVoltage,BusIn_1_RightHipMotorActuralPosition,BusIn_1_RightHipMotorActuralVelocity,BusIn_1_RightHipMotorActuralTorque,BusIn_1_RightHipMotorDCLinkCircuitVoltage,BusIn_1_LeftShoulderMotorSensorADCh1,BusIn_1_LeftShoulderMotorSensorADCh2,BusIn_1_LeftShoulderMotorSensorIMUq0,BusIn_1_LeftShoulderMotorSensorIMUq1,BusIn_1_LeftShoulderMotorSensorIMUq2,BusIn_1_LeftShoulderMotorSensorIMUq3,BusIn_1_RightShoulderMotorSensorADCh1,BusIn_1_RightShoulderMotorSensorADCh2,BusIn_1_RightShoulderMotorSensorIMUq0,BusIn_1_RightShoulderMotorSensorIMUq1,BusIn_1_RightShoulderMotorSensorIMUq2,BusIn_1_RightShoulderMotorSensorIMUq3,BusIn_1_LeftHipMotorSensorADCh1,BusIn_1_LeftHipMotorSensorADCh2,BusIn_1_LeftHipMotorSensorIMUq0,BusIn_1_LeftHipMotorSensorIMUq1,BusIn_1_LeftHipMotorSensorIMUq2,BusIn_1_LeftHipMotorSensorIMUq3,BusIn_1_RightHipMotorSensorADCh1,BusIn_1_RightHipMotorSensorADCh2,BusIn_1_RightHipMotorSensorIMUq0,BusIn_1_RightHipMotorSensorIMUq1,BusIn_1_RightHipMotorSensorIMUq2,BusIn_1_RightHipMotorSensorIMUq3,BusIn_1_WaistSensorADCh1,BusIn_1_WaistSensorADCh2,BusIn_1_WaistSensorIMUq0,BusIn_1_WaistSensorIMUq1,BusIn_1_WaistSensorIMUq2,BusIn_1_WaistSensorIMUq3,BusIn_1_LeftHipSensorADCh1,BusIn_1_LeftHipSensorADCh2,BusIn_1_LeftHipSensorIMUq0,BusIn_1_LeftHipSensorIMUq1,BusIn_1_LeftHipSensorIMUq2,BusIn_1_LeftHipSensorIMUq3,BusIn_1_RightHipSensorADCh1,BusIn_1_RightHipSensorADCh2,BusIn_1_RightHipSensorIMUq0,BusIn_1_RightHipSensorIMUq1,BusIn_1_RightHipSensorIMUq2,BusIn_1_RightHipSensorIMUq3
23.376,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.466620000065223,24699,-5.2891845703125,0,0.268660000037553,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,-0.108100832089429,NaN,0,0,0,0,0.200943889907933,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.377,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.424200000059294,24699,-5.2891845703125,0,0.296940000041506,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.085563204734991,NaN,0,0,0,0,0.200943889907933,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.378,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.43834000006127,24699,-5.2891845703125,0,0.282800000039529,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.085563204734991,NaN,0,0,0,0,0.394607926732353,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.379,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.4807600000672,24699,-5.2891845703125,0,0.296940000041506,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,-0.0796794878592748,NaN,0,0,0,0,0.23245667859821,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.38,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.43834000006127,24699,-5.2891845703125,0,0.268660000037553,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.105607731718363,NaN,0,0,0,0,0.23245667859821,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.381,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.43834000006127,24673,-5.2891845703125,0,0.2403800000336,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,-0.0670145379742587,NaN,0,0,0,0,0.389123105916008,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.382,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.452480000063247,24699,-5.2891845703125,0,0.2403800000336,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,-0.0670145379742587,NaN,0,0,0,0,0.221088140906148,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.383,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.4807600000672,24699,-5.2891845703125,0,0.282800000039529,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0808761760373866,NaN,0,0,0,0,0.221088140906148,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.384,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.43834000006127,24725,-5.2891845703125,0,0.268660000037553,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0808761760373866,NaN,0,0,0,0,0.408569288810324,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.385,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.43834000006127,24699,-5.2891845703125,0,0.2403800000336,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,-0.085264032690463,NaN,0,0,0,0,0.172422821662936,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.386,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.466620000065223,24699,-5.2891845703125,0,0.254520000035576,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0905494054771233,NaN,0,0,0,0,0.172422821662936,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.387,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.43834000006127,24699,-5.2891845703125,0,0.254520000035576,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0905494054771233,NaN,0,0,0,0,0.403483364053349,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.388,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.466620000065223,24699,-5.2891845703125,0,0.254520000035576,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,-0.0706046025085939,NaN,0,0,0,0,0.213808287822635,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.389,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.466620000065223,24699,-5.2891845703125,0,0.282800000039529,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.081873416185813,NaN,0,0,0,0,0.213808287822635,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.39,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.43834000006127,24699,-5.2891845703125,0,0.2403800000336,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.081873416185813,NaN,0,0,0,0,0.443572418020093,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.391,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.452480000063247,24699,-5.2891845703125,0,0.268660000037553,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,-0.085563204734991,NaN,0,0,0,0,0.18010157080582,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.392,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.452480000063247,24699,-5.2891845703125,0,0.311080000043482,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.101120151050444,NaN,0,0,0,0,0.18010157080582,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.393,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.452480000063247,24699,-5.2891845703125,0,0.296940000041506,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.101120151050444,NaN,0,0,0,0,0.406574808513471,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.394,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.452480000063247,24699,-5.2891845703125,0,0.268660000037553,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,-0.0568426884603087,NaN,0,0,0,0,0.190772040393983,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.395,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.43834000006127,24699,-5.2891845703125,0,0.268660000037553,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0975300865161086,NaN,0,0,0,0,0.190772040393983,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.396,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.43834000006127,24699,-5.2891845703125,0,0.268660000037553,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0975300865161086,NaN,0,0,0,0,0.401987503830709,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.397,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.452480000063247,24699,-5.2891845703125,0,0.268660000037553,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,-0.0870590649576307,NaN,0,0,0,0,0.220290348787407,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.398,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.452480000063247,24699,-5.2891845703125,0,0.282800000039529,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0716018426570204,NaN,0,0,0,0,0.220290348787407,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.399,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.452480000063247,24699,-5.2891845703125,0,0.254520000035576,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,-0.0631253013953954,NaN,0,0,0,0,0.394009582643298,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.4,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.452480000063247,24725,-5.2891845703125,0,0.282800000039529,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,-0.0631253013953954,NaN,0,0,0,0,0.184888323518267,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.401,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.43834000006127,24699,-5.2891845703125,0,0.296940000041506,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0781836276366351,NaN,0,0,0,0,0.184888323518267,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.402,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.466620000065223,24699,-5.2891845703125,0,0.19796000002767,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0781836276366351,NaN,0,0,0,0,0.381843252832495,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.403,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.424200000059294,24699,-5.2891845703125,0,0.296940000041506,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,-0.0813747961115998,NaN,0,0,0,0,0.219592280683508,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.404,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.4807600000672,24699,-5.2891845703125,0,0.2403800000336,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0644217135883498,NaN,0,0,0,0,0.219592280683508,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.405,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.43834000006127,24699,-5.2891845703125,0,0.2403800000336,24983,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0644217135883498,NaN,0,0,0,0,0.41784362219069,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.406,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.43834000006127,24725,-5.2891845703125,0,0.296940000041506,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,-0.0666156419148881,NaN,0,0,0,0,0.179104330657394,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.407,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.452480000063247,24725,-5.2891845703125,0,0.268660000037553,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0909483015364939,NaN,0,0,0,0,0.179104330657394,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.408,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.424200000059294,24699,-5.2891845703125,0,0.254520000035576,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0909483015364939,NaN,0,0,0,0,0.379449876476271,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.409,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.452480000063247,24699,-5.2891845703125,0,0.254520000035576,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,-0.0718012906867057,NaN,0,0,0,0,0.221487036965519,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.41,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.452480000063247,24699,-5.2891845703125,0,0.2403800000336,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.112987308816719,NaN,0,0,0,0,0.221487036965519,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.411,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.43834000006127,24725,-5.2891845703125,0,0.268660000037553,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.112987308816719,NaN,0,0,0,0,0.404879500261146,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.412,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.452480000063247,24699,-5.2891845703125,0,0.296940000041506,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,-0.0803775559631733,NaN,0,0,0,0,0.19515989704706,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.413,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.43834000006127,24699,-5.2891845703125,0,0.311080000043482,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.114483169039359,NaN,0,0,0,0,0.19515989704706,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.414,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.43834000006127,24699,-5.2891845703125,0,0.268660000037553,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.114483169039359,NaN,0,0,0,0,0.401289435726811,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.415,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.466620000065223,24673,-5.2891845703125,0,0.311080000043482,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,-0.107901384059744,NaN,0,0,0,0,0.204135058382898,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.416,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.466620000065223,24699,-5.2891845703125,0,0.268660000037553,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.10022263491686,NaN,0,0,0,0,0.204135058382898,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.417,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.43834000006127,24673,-5.2891845703125,0,0.311080000043482,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.10022263491686,NaN,0,0,0,0,0.364192102205346,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.418,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.43834000006127,24699,-5.2891845703125,0,0.268660000037553,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,-0.106604971866789,NaN,0,0,0,0,0.204434230427426,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.419,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.466620000065223,24699,-5.2891845703125,0,0.254520000035576,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.110992828519866,NaN,0,0,0,0,0.204434230427426,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.42,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.43834000006127,24699,-5.2891845703125,0,0.268660000037553,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.110992828519866,NaN,0,0,0,0,0.389522001975378,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.421,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.424200000059294,24673,-5.2891845703125,0,0.254520000035576,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,-0.0758899752952542,NaN,0,0,0,0,0.202539474145416,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.422,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.452480000063247,24725,-5.2891845703125,0,0.268660000037553,24802,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.102316839228556,NaN,0,0,0,0,0.202539474145416,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.423,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.424200000059294,24699,-5.2891845703125,0,0.254520000035576,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.102316839228556,NaN,0,0,0,0,0.355416388899193,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.424,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.466620000065223,24699,-5.2891845703125,0,0.282800000039529,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,-0.0577402045938925,NaN,0,0,0,0,0.170428341366083,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.425,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.43834000006127,24699,-5.2891845703125,0,0.268660000037553,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.122161918182242,NaN,0,0,0,0,0.170428341366083,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.426,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.452480000063247,24699,-5.2891845703125,0,0.282800000039529,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.122161918182242,NaN,0,0,0,0,0.393311514539399,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.427,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.466620000065223,24699,-5.2891845703125,0,0.2403800000336,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,-0.066914813959416,NaN,0,0,0,0,0.204733402471954,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.428,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.43834000006127,24699,-5.2891845703125,0,0.226240000031623,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.126150878775948,NaN,0,0,0,0,0.204733402471954,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.429,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.43834000006127,24699,-5.2891845703125,0,0.282800000039529,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.126150878775948,NaN,0,0,0,0,0.382341872906708,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.43,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.452480000063247,24699,-5.2891845703125,0,0.282800000039529,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,-0.0744938390874572,NaN,0,0,0,0,0.171126409469982,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.431,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.43834000006127,24673,-5.2891845703125,0,0.268660000037553,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0871587889724733,NaN,0,0,0,0,0.171126409469982,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.432,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.4807600000672,24673,-5.2891845703125,0,0.268660000037553,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0871587889724733,NaN,0,0,0,0,0.396901579073734,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.433,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.43834000006127,24725,-5.2891845703125,0,0.268660000037553,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,-0.0965328463676821,NaN,0,0,0,0,0.18688280381512,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.434,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.43834000006127,24699,-5.2891845703125,0,0.254520000035576,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0786822477108483,NaN,0,0,0,0,0.18688280381512,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.435,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.452480000063247,24725,-5.2891845703125,0,0.268660000037553,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0786822477108483,NaN,0,0,0,0,0.40916763289938,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.436,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.43834000006127,24699,-5.2891845703125,0,0.282800000039529,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,-0.0820728642154983,NaN,0,0,0,0,0.186583631770592,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.437,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.43834000006127,24699,-5.2891845703125,0,0.254520000035576,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.121463850078344,NaN,0,0,0,0,0.186583631770592,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.438,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.452480000063247,24699,-5.2891845703125,0,0.282800000039529,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.121463850078344,NaN,0,0,0,0,0.414652453715725,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.439,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.4807600000672,24673,-5.2891845703125,0,0.254520000035576,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,-0.0629258533657101,NaN,0,0,0,0,0.199846925744664,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.44,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.395920000055341,24699,-5.2891845703125,0,0.268660000037553,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.106305799822261,NaN,0,0,0,0,0.199846925744664,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.441,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.452480000063247,24699,-5.2891845703125,0,0.268660000037553,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.106305799822261,NaN,0,0,0,0,0.423228718992193,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.442,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.424200000059294,24699,-5.2891845703125,0,0.254520000035576,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,-0.0863609968537321,NaN,0,0,0,0,0.19027342031977,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
23.443,0,0,0,0,0,0,0,0,-1.3983154296875,0,-0.452480000063247,24699,-5.2891845703125,0,0.339360000047435,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.138317208586751,NaN,0,0,0,0,0.19027342031977,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
